"canonical_asset_id","source_labels","source_occurrences","canonical_title","canonical_title_status","visible_text","normalized_text","text_fingerprint","text_fingerprint_status","file_sha256","perceptual_hash","image_width","image_height","aspect_ratio","preview_file","preview_width","preview_height","material_final_path","selection_map_path","asset_status"
"RDL-057","[""6.1A""]","[{""occurrenceId"":""6.1A-M1-RDL-01"",""set"":""6.1A"",""sourceDate"":""2026-06-01"",""sourceFile"":""6月/PDF/M1_20260601A_ R_01-35_PDF.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read a notice.""}]","Mental Well-Being Workshops","reviewed_canonical","Mental Well-Being Workshops
Join Maplewood College Nursing School students for wellness workshops on Tuesday, March 12, and Tuesday, April 9, at 3 P.M. in Vincent Hall, Room 214. • Share experiences in peer-facilitated sessions aimed at building support networks • Receive information from College staff on seeking and using wellness resources Sign up at maplewoodwellness.edu.","mental well-being workshops join maplewood college nursing school students for wellness workshops on tuesday, march 12, and tuesday, april 9, at 3 p.m. in vincent hall, room 214. • share experiences in peer-facilitated sessions aimed at building support networks • receive information from college staff on seeking and using wellness resources sign up at maplewoodwellness.edu.","sha256:eb59694a059d952013ffcebb928621ed8a758e391d5e6744423459d99a2827f4","available","0b3a3cccc641013adc7f3cdc6b1054d58ca45a81e0936fd75c87d6844c3ba229","bd646a1a4e07ca9b","1689","1007","1.67725919","RDL_DEDUP_PREVIEWS/RDL-057.jpg","800","477","public/reading/rdl/rdl-057/material_final.png","public/reading/rdl/rdl-057/selection_map.json","frozen_verified"
"RDL-058","[""6.1A""]","[{""occurrenceId"":""6.1A-M1-RDL-02"",""set"":""6.1A"",""sourceDate"":""2026-06-01"",""sourceFile"":""6月/PDF/M1_20260601A_ R_01-35_PDF.pdf"",""questionRange"":{""start"":23,""end"":25},""rdlType"":""Read a webpage.""}]","Campusconnect","reviewed_canonical","CampusConnect We make campus commuting simple! What we offer Transit Schedules: Access comprehensive campus shuttle and bus timetables. Dynamic itinerary recalibration helps you get to your next class or club meeting on time. Rideshare and Bikeshare Availability: Compare prices and wait times across platforms. Map pinpoints your exact location relative to nearby vehicles. Campus Traffic: Instantly receive notifications about roadblocks, construction zones, and detours. Synthesizing data from campus transportation services and student-generated reports maintains accuracy. User-Friendly Interface: Designed for diverse groups, from first-year students to faculty. Save frequently visited locations such as dorms, libraries, and lecture halls. Customizable notification settings empower users to tailor alerts according to specific categories of information and desired time intervals. Commitment to Excellence: Our team monitors user feedback to refine app functionality. In a relentless pursuit of innovation, CampusConnect evolves together with the communities it serves. Click here to download CampusConnect today!","campusconnect we make campus commuting simple! what we offer transit schedules: access comprehensive campus shuttle and bus timetables. dynamic itinerary recalibration helps you get to your next class or club meeting on time. rideshare and bikeshare availability: compare prices and wait times across platforms. map pinpoints your exact location relative to nearby vehicles. campus traffic: instantly receive notifications about roadblocks, construction zones, and detours. synthesizing data from campus transportation services and student-generated reports maintains accuracy. user-friendly interface: designed for diverse groups, from first-year students to faculty. save frequently visited locations such as dorms, libraries, and lecture halls. customizable notification settings empower users to tailor alerts according to specific categories of information and desired time intervals. commitment to excellence: our team monitors user feedback to refine app functionality. in a relentless pursuit of innovation, campusconnect evolves together with the communities it serves. click here to download campusconnect today!","sha256:ab26d3e7317850226a18155dc72a2856b5f98597afe9407edb4fb4271d68e7f5","available","468a85d91918739058485706f2d9207a3dc69b34ad28c088defa93374855d9b4","af524247853d958f","1402","1210","1.15867769","RDL_DEDUP_PREVIEWS/RDL-058.jpg","800","690","public/reading/rdl/rdl-058/material_final.png","public/reading/rdl/rdl-058/selection_map.json","frozen_verified"
"RDL-059","[""6.1B""]","[{""occurrenceId"":""6.1B-M1-RDL-01"",""set"":""6.1B"",""sourceDate"":""2026-06-01"",""sourceFile"":""6月/PDF/M1_20260601B_R_01-35_PDF.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read an excerpt from a syllabus.""}]","Pols 201 Comparative Political Thought","reviewed_canonical","POLS 201 Comparative Political Thought Engage in lively debates and critical analysis of concepts that have shaped political systems worldwide. Through interactive discussions and collaborative inquiry, students explore how diverse traditions have influenced theories on governance and power over time. Meets Tuesdays and Thursdays 1:30–2:45 P.M. Open to juniors and seniors.","pols 201 comparative political thought engage in lively debates and critical analysis of concepts that have shaped political systems worldwide. through interactive discussions and collaborative inquiry, students explore how diverse traditions have influenced theories on governance and power over time. meets tuesdays and thursdays 1:30–2:45 p.m. open to juniors and seniors.","sha256:c1acd83ab0b3f75d6abddbe64c750624d42b17cf105ec2b42ee94347e28cb329","available","65eba23279aa028287e39cd89e8e1890614b07a1d93aa989780a4372a6262c5c","ab0f97f4489285b5","2062","829","2.48733414","RDL_DEDUP_PREVIEWS/RDL-059.jpg","800","322","public/reading/rdl/rdl-059/material_final.png","public/reading/rdl/rdl-059/selection_map.json","frozen_verified"
"RDL-060","[""6.1B""]","[{""occurrenceId"":""6.1B-M1-RDL-02"",""set"":""6.1B"",""sourceDate"":""2026-06-01"",""sourceFile"":""6月/PDF/M1_20260601B_R_01-35_PDF.pdf"",""questionRange"":{""start"":23,""end"":25},""rdlType"":""Read an announcement.""}]","Student Networking Mixer","reviewed_canonical","Momentum Meet-up: Networking Mixer for Students
Build real-world connections with peers, alumni, and local employers at our campus-wide mixer! Join us on Tuesday, April 14, 5:00–7:00 P.M. in the Student Center Ballroom. The evening features fast-paced speed-networking rounds, a short alumni insights panel, and open mingling—perfect for practicing introductions and discovering internships. • Arrive at 4:45 P.M. for a quick networking primer led by Career Services. • Be prepared to share five to ten copies of your résumé. • Smart casual attire is encouraged. • Light refreshments provided. • Name tags and conversation starters will be provided at check-in. • All majors and class years welcome, including graduate students. Hosted by Career Services and Student Government, Momentum Meet-up is a friendly, low-pressure space to grow your professional network and learn how to follow up the right way. Come for the conversation; leave with contacts. RSVP by April 10 at www.momentummeetup.dreyer.edu.","momentum meet-up: networking mixer for students build real-world connections with peers, alumni, and local employers at our campus-wide mixer! join us on tuesday, april 14, 5:00–7:00 p.m. in the student center ballroom. the evening features fast-paced speed-networking rounds, a short alumni insights panel, and open mingling—perfect for practicing introductions and discovering internships. • arrive at 4:45 p.m. for a quick networking primer led by career services. • be prepared to share five to ten copies of your résumé. • smart casual attire is encouraged. • light refreshments provided. • name tags and conversation starters will be provided at check-in. • all majors and class years welcome, including graduate students. hosted by career services and student government, momentum meet-up is a friendly, low-pressure space to grow your professional network and learn how to follow up the right way. come for the conversation; leave with contacts. rsvp by april 10 at www.momentummeetup.dreyer.edu.","sha256:72846206a1689cd546f07089e4f9e8599efccc0528af156e6b3ea0ed314b84fb","available","9ffec36f3ab472ceb44867fbf86ec6cd445c6d0c1c32cca75e27fb76640977ee","bed068e94a423bb5","1325","1280","1.03515625","RDL_DEDUP_PREVIEWS/RDL-060.jpg","800","773","public/reading/rdl/rdl-060/material_final.png","public/reading/rdl/rdl-060/selection_map.json","frozen_verified"
"RDL-061","[""6.2A""]","[{""occurrenceId"":""6.2A-M1-RDL-01"",""set"":""6.2A"",""sourceDate"":""2026-06-02"",""sourceFile"":""6月/PDF/M1_20260602A_ R_01-35_PDF(缺q1).pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read a sign.""}]","Library Hours And Guidelines","reviewed_canonical","Library Hours: Mon–Fri: 8 A.M.–7 P.M. Sat: 9 A.M.–5 P.M. Sun: Closed
Guidelines: • Reserve study rooms online. • Printing limit: 20 pages/day • Bottled water allowed in designated zones. • Silence phones. • Use computers for research only.
Lockers are available near the front desk for stowing personal belongings.","library hours: mon–fri: 8 a.m.–7 p.m. sat: 9 a.m.–5 p.m. sun: closed guidelines: • reserve study rooms online. • printing limit: 20 pages/day • bottled water allowed in designated zones. • silence phones. • use computers for research only. lockers are available near the front desk for stowing personal belongings.","sha256:a14c9f5e0b86e4ec5fe1c917dce913a9d81830fe4d80bfadddd20e73a149977d","available","588ba10dc715c022e51fc3e3ed490a6f8ed7a24d7fbd1396e4a2491c4054cd49","bf87c070f1c3c079","1417","1197","1.18379282","RDL_DEDUP_PREVIEWS/RDL-061.jpg","800","676","public/reading/rdl/rdl-061/material_final.png","public/reading/rdl/rdl-061/selection_map.json","frozen_verified"
"RDL-062","[""6.2A""]","[{""occurrenceId"":""6.2A-M1-RDL-02"",""set"":""6.2A"",""sourceDate"":""2026-06-02"",""sourceFile"":""6月/PDF/M1_20260602A_ R_01-35_PDF(缺q1).pdf"",""questionRange"":{""start"":23,""end"":25},""rdlType"":""Read a webpage.""}]","Your Global Classroom Awaits!","reviewed_canonical","https://www.japansap.jp
YOUR GLOBAL CLASSROOM AWAITS! A. Take your education beyond borders with our Japan Study Abroad Program (Japan SAP). B. Earn college credit while exploring a land that blends ancient traditions with cutting-edge innovation. C. This program is designed for college students seeking cultural immersion and intellectual growth. D. The Japan SAP complies with university study-abroad policies and is fully accredited for transfer credits. Program Highlights: • Tokyo: Engage in lectures on global business and technology while experiencing vibrant city life. • Kyoto: Study Japanese history and art surrounded by temples and gardens. • Hokkaido: Learn environmental science through hands-on activities in stunning natural landscapes. Why Choose This Program? • Faculty-led courses and expert local guides • Flexible itineraries aligned with your academic goals • Affordable student pricing and scholarships available • Seasonal options include winter break and spring break sessions Language support ensures a smooth experience. Apply now! Visit www.japansap.jp or call 940-555-1234 for details.","https://www.japansap.jp your global classroom awaits! a. take your education beyond borders with our japan study abroad program (japan sap). b. earn college credit while exploring a land that blends ancient traditions with cutting-edge innovation. c. this program is designed for college students seeking cultural immersion and intellectual growth. d. the japan sap complies with university study-abroad policies and is fully accredited for transfer credits. program highlights: • tokyo: engage in lectures on global business and technology while experiencing vibrant city life. • kyoto: study japanese history and art surrounded by temples and gardens. • hokkaido: learn environmental science through hands-on activities in stunning natural landscapes. why choose this program? • faculty-led courses and expert local guides • flexible itineraries aligned with your academic goals • affordable student pricing and scholarships available • seasonal options include winter break and spring break sessions language support ensures a smooth experience. apply now! visit www.japansap.jp or call 940-555-1234 for details.","sha256:2c1336feb485f2efcf91da059a98035dfc0f2a0085233ef349e54d95fc478038","available","9ed827b71469384b3aa4919a666a63a53d1a047c7db2ed8b0a39bc7490b1acfc","bf13435a871652a7","1271","1334","0.95277361","RDL_DEDUP_PREVIEWS/RDL-062.jpg","762","800","public/reading/rdl/rdl-062/material_final.png","public/reading/rdl/rdl-062/selection_map.json","frozen_verified"
"RDL-063","[""6.3A""]","[{""occurrenceId"":""6.3A-M1-RDL-01"",""set"":""6.3A"",""sourceDate"":""2026-06-03"",""sourceFile"":""6月/PDF/M1_20260603_ R_01-35_PDF.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read a notice.""}]","Sidewalk Repair Project","reviewed_canonical","Sidewalk Repair Project
Beginning on July 16, sidewalk repairs will occur on East Campus. College Drive will be closed to cars and pedestrians during the project. Expect noise during working hours until construction ends on July 21. The Facilities Office will accept comments until July 2. The final plan will be released on July 9.","sidewalk repair project beginning on july 16, sidewalk repairs will occur on east campus. college drive will be closed to cars and pedestrians during the project. expect noise during working hours until construction ends on july 21. the facilities office will accept comments until july 2. the final plan will be released on july 9.","sha256:d55b6deba5a496c9313b8f7343977c29533a420f5cb55ec69d2de03f3d265160","available","2d9d47853cfc353a9057d622ea0aac7da22624be44fe87bccb248c22497be7a3","aac0943f8f9ee870","1875","909","2.06270627","RDL_DEDUP_PREVIEWS/RDL-063.jpg","800","388","public/reading/rdl/rdl-063/material_final.png","public/reading/rdl/rdl-063/selection_map.json","frozen_verified"
"RDL-064","[""6.3A""]","[{""occurrenceId"":""6.3A-M1-RDL-02"",""set"":""6.3A"",""sourceDate"":""2026-06-03"",""sourceFile"":""6月/PDF/M1_20260603_ R_01-35_PDF.pdf"",""questionRange"":{""start"":23,""end"":25},""rdlType"":""Read a text-message chain.""}]","Remote Learning Assignment Chat","reviewed_canonical","Colin (8:20 P.M.): I’m still wrestling with this week’s assignment. I get it that we have to evaluate the longterm implications of remote learning, but that feels incredibly broad. Priya (8:22 P.M.): I had the same reaction. I think the goal is to show we can take a position and use evidence to back it up, not cover every possible angle. Mateo (8:26 P.M.): Agreed. I’m focusing on how online courses affect students’ motivation over time. There’s plenty of research, but the findings contradict each other, which makes the analysis tricky. Colin (8:29 P.M.): Exactly. Every article I read raises a different concern—participation, cognitive load, course design. It’s hard to figure out which thread to prioritize.
Priya (8:31 P.M.): I’d pick the one you can argue most clearly. The professor said clarity matters more than trying to sound ""comprehensive.""","colin (8:20 p.m.): i'm still wrestling with this week's assignment. i get it that we have to evaluate the longterm implications of remote learning, but that feels incredibly broad. priya (8:22 p.m.): i had the same reaction. i think the goal is to show we can take a position and use evidence to back it up, not cover every possible angle. mateo (8:26 p.m.): agreed. i'm focusing on how online courses affect students' motivation over time. there's plenty of research, but the findings contradict each other, which makes the analysis tricky. colin (8:29 p.m.): exactly. every article i read raises a different concern—participation, cognitive load, course design. it's hard to figure out which thread to prioritize. priya (8:31 p.m.): i'd pick the one you can argue most clearly. the professor said clarity matters more than trying to sound ""comprehensive.""","sha256:8cb012d193e67bece73781d899aa09b41ff0eb7d97ba8de813866e78f5aae202","available","8960e1da7544c521cbcb3fb07bb8398c673202c7fffddbb6538032da020625cf","ff6a36346243b4c2","1148","1478","0.7767253","RDL_DEDUP_PREVIEWS/RDL-064.jpg","621","800","public/reading/rdl/rdl-064/material_final.png","public/reading/rdl/rdl-064/selection_map.json","frozen_verified"
"RDL-065","[""6.7A"",""6.7B"",""6.29A""]","[{""occurrenceId"":""6.7A-M1-RDL-01"",""set"":""6.7A"",""sourceDate"":""2026-06-07"",""sourceFile"":""6月/PDF/M1_20260607A_ R_01-35_Word.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read a review.""},{""occurrenceId"":""6.7B-M1-RDL-01"",""set"":""6.7B"",""sourceDate"":""2026-06-07"",""sourceFile"":""6月/PDF/M1_20260607B_ R_01-35_PDF.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read a review.""},{""occurrenceId"":""6.29A-M1-RDL-01"",""set"":""6.29A"",""sourceDate"":""2026-06-29"",""sourceFile"":""6月/PDF/M1_20260629A_R_01-35_PDF.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read a review.""}]","Global Cultures Documentary","reviewed_canonical","Discovering Human Cultures by Dr. R. J. Hancock explores anthropology through case studies of global societies.
The book, the basis for a six-part documentary currently in production, explains various rituals and traditions, focusing on their historical significance.
Designed for curious readers, it also serves as a supplemental resource for introductory anthropology courses. Helpful?","discovering human cultures by dr. r. j. hancock explores anthropology through case studies of global societies. the book, the basis for a six-part documentary currently in production, explains various rituals and traditions, focusing on their historical significance. designed for curious readers, it also serves as a supplemental resource for introductory anthropology courses. helpful?","sha256:29ea6edf6f9b1ac6c952661811bdac8d44cb55532a446591d72f3dfe6ebf4b1d","available","4f1375ed0055fc5e57410986271474421e66bf999958b896cc2bcd0bdb7fb31e","bf85d2926a662dc8","1734","981","1.7675841","RDL_DEDUP_PREVIEWS/RDL-065.jpg","800","453","public/reading/rdl/rdl-065/material_final.png","public/reading/rdl/rdl-065/selection_map.json","frozen_verified"
"RDL-066","[""6.7A"",""6.7B"",""6.29A""]","[{""occurrenceId"":""6.7A-M1-RDL-02"",""set"":""6.7A"",""sourceDate"":""2026-06-07"",""sourceFile"":""6月/PDF/M1_20260607A_ R_01-35_Word.pdf"",""questionRange"":{""start"":23,""end"":25},""rdlType"":""Read an article.""},{""occurrenceId"":""6.7B-M1-RDL-02"",""set"":""6.7B"",""sourceDate"":""2026-06-07"",""sourceFile"":""6月/PDF/M1_20260607B_ R_01-35_PDF.pdf"",""questionRange"":{""start"":23,""end"":25},""rdlType"":""Read an article.""},{""occurrenceId"":""6.29A-M1-RDL-02"",""set"":""6.29A"",""sourceDate"":""2026-06-29"",""sourceFile"":""6月/PDF/M1_20260629A_R_01-35_PDF.pdf"",""questionRange"":{""start"":23,""end"":25},""rdlType"":""Read an article.""}]","Arts Week Flash Mob","reviewed_canonical","At noon yesterday, Summit View University's quad suddenly erupted into music as fifty dance majors performed a surprise choreographed routine to celebrate Arts Week. ""We wanted to bring joy and energy,"" said organizer Leah Ogorzelec, who spent two weeks planning the event in secret. ""By all accounts, we succeeded!"" Students gathered in droves, cheering and filming the spectacle. ""It made my day,"" said freshman Ryan Patel, who shared the video on social media. Within hours, clips of the flash mob were trending, earning thousands of likes and comments.
The performance ended with a dramatic group pose and applause echoing across campus. ""It's all about making art accessible to everyone,"" Ms. Ogorzelec explained. Faculty praised the creativity of the event, calling it a perfect kickoff to Arts Week. The event has sparked conversations about adding more spontaneous art experiences to campus life, proving that a little rhythm can unite an entire community.","at noon yesterday, summit view university's quad suddenly erupted into music as fifty dance majors performed a surprise choreographed routine to celebrate arts week. ""we wanted to bring joy and energy,"" said organizer leah ogorzelec, who spent two weeks planning the event in secret. ""by all accounts, we succeeded!"" students gathered in droves, cheering and filming the spectacle. ""it made my day,"" said freshman ryan patel, who shared the video on social media. within hours, clips of the flash mob were trending, earning thousands of likes and comments. the performance ended with a dramatic group pose and applause echoing across campus. ""it's all about making art accessible to everyone,"" ms. ogorzelec explained. faculty praised the creativity of the event, calling it a perfect kickoff to arts week. the event has sparked conversations about adding more spontaneous art experiences to campus life, proving that a little rhythm can unite an entire community.","sha256:3aef21a4eca02c8131394a1ba6a1638a7ffca9746b79d2681984f367f19218e4","available","345448dbb8ebb26d935d78cdb8dcfd40800993fe54054e4feb68788815ff163e","bf72d069c05ac1b5","1347","1259","1.06989674","RDL_DEDUP_PREVIEWS/RDL-066.jpg","800","748","public/reading/rdl/rdl-066/material_final.png","public/reading/rdl/rdl-066/selection_map.json","frozen_verified"
"RDL-067","[""6.7C""]","[{""occurrenceId"":""6.7C-M1-RDL-02"",""set"":""6.7C"",""sourceDate"":""2026-06-07"",""sourceFile"":""6月/PDF/M1_20260607C_ R_01-35_PDF.pdf"",""questionRange"":{""start"":23,""end"":24},""rdlType"":""Read a notice.""}]","Finals Week Library Hours","reviewed_canonical","EXTENDED LIBRARY HOURS FOR FINAL EXAMS
Starting April 22, the Lakeside University Library will stay open until midnight. During these extended hours, study rooms will provide expedited reference desk support. Study rooms will continue to provide complimentary beverages, access to printers, and pod-style seating for combining individual and collaborative work.","extended library hours for final exams starting april 22, the lakeside university library will stay open until midnight. during these extended hours, study rooms will provide expedited reference desk support. study rooms will continue to provide complimentary beverages, access to printers, and pod-style seating for combining individual and collaborative work.","sha256:27faab0d8a873bb155bccacba7142565c788a370ef45ebd330dfc0b15c0f030b","available","d77a2b190d0efe218d2996f6ad09438b5ebd54ce529f0101fc27f8a1512a6ec9","baabc552928549fc","1810","940","1.92553191","RDL_DEDUP_PREVIEWS/RDL-067.jpg","800","415","public/reading/rdl/rdl-067/material_final.png","public/reading/rdl/rdl-067/selection_map.json","frozen_verified"
"RDL-068","[""6.7C""]","[{""occurrenceId"":""6.7C-M1-RDL-03"",""set"":""6.7C"",""sourceDate"":""2026-06-07"",""sourceFile"":""6月/PDF/M1_20260607C_ R_01-35_PDF.pdf"",""questionRange"":{""start"":25,""end"":27},""rdlType"":""Read an email.""}]","Supporting Information Needed","reviewed_canonical","Subject: Supporting information needed
Attachments: 1 file
Dear Ms. Gupta, Thank you for submitting your research grant application. The committee is ready to finalize our review, but a few items in the proposed budget need clarification to ensure accurate evaluation:
• For equipment, provide a brief justification and confirmation that the items are allowed under the grant's guidelines. • For contracted services, please identify the intended vendor (or note ""to be determined"") and provide the basis for the cost estimate.
Please upload the revised budget via the grant portal by November 18. I have attached sample budget scenarios that you may use as examples when making your calculations. Please also verify your current enrollment by uploading a PDF of your course schedule. I'm happy to discuss any questions by phone or email. Thank you for your prompt attention.
Regards,
Michael Anderson Office of Sponsored Programs","subject: supporting information needed attachments: 1 file dear ms. gupta, thank you for submitting your research grant application. the committee is ready to finalize our review, but a few items in the proposed budget need clarification to ensure accurate evaluation: • for equipment, provide a brief justification and confirmation that the items are allowed under the grant's guidelines. • for contracted services, please identify the intended vendor (or note ""to be determined"") and provide the basis for the cost estimate. please upload the revised budget via the grant portal by november 18. i have attached sample budget scenarios that you may use as examples when making your calculations. please also verify your current enrollment by uploading a pdf of your course schedule. i'm happy to discuss any questions by phone or email. thank you for your prompt attention. regards, michael anderson office of sponsored programs","sha256:a089cb423828a5f3011598d7cc18b85effd39c95b224f8bae24bee204f7c1ed7","available","213359cd095f55507c31ce083e570f96acd5ea82439ce3e132a05aed632caefb","bf7e946978806ac1","1302","1302","1","RDL_DEDUP_PREVIEWS/RDL-068.jpg","800","800","public/reading/rdl/rdl-068/material_final.png","public/reading/rdl/rdl-068/selection_map.json","frozen_verified"
"RDL-069","[""6.10A""]","[{""occurrenceId"":""6.10A-M1-RDL-01"",""set"":""6.10A"",""sourceDate"":""2026-06-10"",""sourceFile"":""6月/PDF/M1_20260610A_R_01-35_PDF.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read a notice.""}]","Stem Peer Support Group","reviewed_canonical","Join the University STEM Peer Support Group!
We aim to throw a lifeline to students learning science, technology, engineering, and math (STEM) subjects. Attend Our Study Tips Workshop: Learn effective study techniques for midterms and finals. Armstrong Hall, Room 204 - February 8, 4:00 P.M. Email with questions.","join the university stem peer support group! we aim to throw a lifeline to students learning science, technology, engineering, and math (stem) subjects. attend our study tips workshop: learn effective study techniques for midterms and finals. armstrong hall, room 204 - february 8, 4:00 p.m. email with questions.","sha256:83ccf8ec0ed19cd340d24d3799673d8aa8368bd9b52a4164a635b3b89f042a21","available","494fff6e5155fbc189135720e9a3151e7948f33bf8e48b140d3fa5edc73a84df","a71960e49c33cb8f","1506","1127","1.33629104","RDL_DEDUP_PREVIEWS/RDL-069.jpg","800","599","public/reading/rdl/rdl-069/material_final.png","public/reading/rdl/rdl-069/selection_map.json","frozen_verified"
"RDL-070","[""6.14A""]","[{""occurrenceId"":""6.14A-M1-RDL-01"",""set"":""6.14A"",""sourceDate"":""2026-06-14"",""sourceFile"":""6月/PDF/M1_20260614A_R_01-35_PDF.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read an email.""}]","Gym Membership","reviewed_canonical","Subject: Gym membership
Dear Mr. Taylor, Your membership at Gym World was successfully renewed on March 3. Your new membership card will arrive within five business days. Wait two business days to contact us if the card is delayed. Download our mobile app to learn about new weekly promotions. Regards, Jessica Martin","subject: gym membership dear mr. taylor, your membership at gym world was successfully renewed on march 3. your new membership card will arrive within five business days. wait two business days to contact us if the card is delayed. download our mobile app to learn about new weekly promotions. regards, jessica martin","sha256:6637e00078c4bb9f23a35106a396d7e50c2272d4c5e6395223826086fbe3e7f4","available","1153102a2c5c54671d5214a210014e46e9cd0081a8b3a590c2aaba5b24df10f5","8f387a876a85c4ce","1740","977","1.78096213","RDL_DEDUP_PREVIEWS/RDL-070.jpg","800","449","public/reading/rdl/rdl-070/material_final.png","public/reading/rdl/rdl-070/selection_map.json","frozen_verified"
"RDL-071","[""6.14A""]","[{""occurrenceId"":""6.14A-M1-RDL-02"",""set"":""6.14A"",""sourceDate"":""2026-06-14"",""sourceFile"":""6月/PDF/M1_20260614A_R_01-35_PDF.pdf"",""questionRange"":{""start"":23,""end"":24},""rdlType"":""Read an excerpt from a syllabus.""}]","Engl 101: Introduction To Literature","reviewed_canonical","ENGL 101: Introduction to Literature
This course introduces poetry, drama, and fiction, and encourages students to analyze themes such as personal identity and cultural intersections. Through class discussions and written assignments, participants will work together and individually to strengthen critical thinking and deepen their appreciation of literature.
Instructor: Dr. Maya Colton","engl 101: introduction to literature this course introduces poetry, drama, and fiction, and encourages students to analyze themes such as personal identity and cultural intersections. through class discussions and written assignments, participants will work together and individually to strengthen critical thinking and deepen their appreciation of literature. instructor: dr. maya colton","sha256:dca744ec2b34b0d32a89b27e9ca8b2bd2c7e4e589e69b04577c6cfce94eac89a","available","dd49d94b2e1a158306ababe9287308e926497771c4912b31ed82d9973f2073d5","bf65c05ad29ac895","1748","973","1.79650565","RDL_DEDUP_PREVIEWS/RDL-071.jpg","800","445","public/reading/rdl/rdl-071/material_final.png","public/reading/rdl/rdl-071/selection_map.json","frozen_verified"
"RDL-072","[""6.14A""]","[{""occurrenceId"":""6.14A-M1-RDL-03"",""set"":""6.14A"",""sourceDate"":""2026-06-14"",""sourceFile"":""6月/PDF/M1_20260614A_R_01-35_PDF.pdf"",""questionRange"":{""start"":25,""end"":27},""rdlType"":""Read a notice.""}]","Campus Traffic Advisory","reviewed_canonical","Urgent: Campus Transport and Traffic Advisory
Beginning November 6, infrastructure improvements will take place on North Avenue. Work is scheduled from 7:00 A.M. to 7:00 P.M. daily, Mondays through Saturdays. Expect delays during the above hours, when North Avenue will be reduced to one lane in each direction. Students and staff are strongly encouraged to use alternative routes or the university's expanded shuttle service.
Shuttle wait time will be decreased from 20 to 15 minutes at the following pick-up points: • East Hall • West Commons • Central Library
Parking on North Avenue will be temporarily suspended starting on November 6. For students and staff requiring parking accommodations, overflow lots will be available at the Pemberton Parking Complex. Residents should expect increased noise and dust in the vicinity. We appreciate your understanding as the Campus Services office strives to enhance traffic efficiency and accessibility on campus. For updates, visit the university's infrastructure website.","urgent: campus transport and traffic advisory beginning november 6, infrastructure improvements will take place on north avenue. work is scheduled from 7:00 a.m. to 7:00 p.m. daily, mondays through saturdays. expect delays during the above hours, when north avenue will be reduced to one lane in each direction. students and staff are strongly encouraged to use alternative routes or the university's expanded shuttle service. shuttle wait time will be decreased from 20 to 15 minutes at the following pick-up points: • east hall • west commons • central library parking on north avenue will be temporarily suspended starting on november 6. for students and staff requiring parking accommodations, overflow lots will be available at the pemberton parking complex. residents should expect increased noise and dust in the vicinity. we appreciate your understanding as the campus services office strives to enhance traffic efficiency and accessibility on campus. for updates, visit the university's infrastructure website.","sha256:4b02db8e8e70adfa14bfbba819e5bbc7339f1c80612085b8938109715374872f","available","1c08dd540a4033d3c2030505372b5e64b6238f4b768f86248db2f6d7ba80ac0b","bf526ac594b1629a","1337","1269","1.0535855","RDL_DEDUP_PREVIEWS/RDL-072.jpg","800","759","public/reading/rdl/rdl-072/material_final.png","public/reading/rdl/rdl-072/selection_map.json","frozen_verified"
"RDL-073","[""6.17A""]","[{""occurrenceId"":""6.17A-M1-RDL-01"",""set"":""6.17A"",""sourceDate"":""2026-06-17"",""sourceFile"":""6月/PDF/M1_202060617A_R_01-35_PDF.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read an email.""}]","Housing Renewal Application","reviewed_canonical","From: callesa@blackthorn.edu
Subject: Housing renewal application
Dear Ms. Lawson,
I request renewal of my contract for Oakwood Hall room 213 for the fall semester. As student council chairperson, I remain eligible for housing at Oakwood. Could you confirm the renewal deadline, updated billing dates and amounts due, and required paperwork?
Thank you, Alex Calles","from: callesa@blackthorn.edu subject: housing renewal application dear ms. lawson, i request renewal of my contract for oakwood hall room 213 for the fall semester. as student council chairperson, i remain eligible for housing at oakwood. could you confirm the renewal deadline, updated billing dates and amounts due, and required paperwork? thank you, alex calles","sha256:44466a19922d3498982fdccf163f9c370b5c54ebda4a73ebdcfc060dc1f001a1","available","b27e02ce4553b718c15f7dc0739359720f9617b84034e5a46e042a1145c563d4","bf3ad230e8c4c497","1601","1061","1.50895382","RDL_DEDUP_PREVIEWS/RDL-073.jpg","800","530","public/reading/rdl/rdl-073/material_final.png","public/reading/rdl/rdl-073/selection_map.json","frozen_verified"
