source_file,question_id,set_id,set_title,question_order,field,stored_value,reference_value,reason,suggested_value
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0311-Q09","202603-0311","3.11","9","options_text","Being","being","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","being"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0311-Q10","202603-0311","3.11","10","correct_order_text","Still not","still not","correct_order_text chunk matches final_sentence only when casing is ignored","still not"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0311-Q10","202603-0311","3.11","10","options_text","Still not","still not","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","still not"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q01","202603-0315","3.15","1","correct_order_text","Requires experience","requires experience","correct_order_text chunk matches final_sentence only when casing is ignored","requires experience"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q01","202603-0315","3.15","1","options_text","Requires experience","requires experience","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","requires experience"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q02","202603-0315","3.15","2","correct_order_text","Student interns","student interns","correct_order_text chunk matches final_sentence only when casing is ignored","student interns"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q02","202603-0315","3.15","2","options_text","Student interns","student interns","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","student interns"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q03","202603-0315","3.15","3","correct_order_text","To emphasize","to emphasize","correct_order_text chunk matches final_sentence only when casing is ignored","to emphasize"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q03","202603-0315","3.15","3","options_text","To emphasize","to emphasize","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","to emphasize"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q04","202603-0315","3.15","4","correct_order_text","Not","not","correct_order_text chunk matches final_sentence only when casing is ignored","not"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q04","202603-0315","3.15","4","options_text","Not","not","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","not"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q05","202603-0315","3.15","5","correct_order_text","The new","the new","correct_order_text chunk matches final_sentence only when casing is ignored","the new"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q05","202603-0315","3.15","5","options_text","The new","the new","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","the new"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q06","202603-0315","3.15","6","correct_order_text","Technical","technical","correct_order_text chunk matches final_sentence only when casing is ignored","technical"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q06","202603-0315","3.15","6","options_text","Technical","technical","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","technical"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q07","202603-0315","3.15","7","correct_order_text","Expert in","expert in","correct_order_text chunk matches final_sentence only when casing is ignored","expert in"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q07","202603-0315","3.15","7","options_text","Expert in","expert in","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","expert in"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q08","202603-0315","3.15","8","correct_order_text","Presentation","presentation","correct_order_text chunk matches final_sentence only when casing is ignored","presentation"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q08","202603-0315","3.15","8","options_text","Presentation","presentation","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","presentation"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q09","202603-0315","3.15","9","correct_order_text","Will","will","correct_order_text chunk matches final_sentence only when casing is ignored","will"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q09","202603-0315","3.15","9","options_text","Will","will","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","will"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q10","202603-0315","3.15","10","correct_order_text","Is my","is my","correct_order_text chunk matches final_sentence only when casing is ignored","is my"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0315-Q10","202603-0315","3.15","10","options_text","Is my","is my","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","is my"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0318-Q01","202603-0318","3.18","1","correct_order_text","Projects","projects","correct_order_text chunk matches final_sentence only when casing is ignored","projects"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0318-Q01","202603-0318","3.18","1","options_text","Projects","projects","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","projects"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0318-Q02","202603-0318","3.18","2","correct_order_text","If the","if the","correct_order_text chunk matches final_sentence only when casing is ignored","if the"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0318-Q02","202603-0318","3.18","2","options_text","If the","if the","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","if the"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0318-Q03","202603-0318","3.18","3","correct_order_text","Know if","know if","correct_order_text chunk matches final_sentence only when casing is ignored","know if"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0318-Q03","202603-0318","3.18","3","options_text","Know if","know if","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","know if"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0318-Q04","202603-0318","3.18","4","correct_order_text","Record","record","correct_order_text chunk matches final_sentence only when casing is ignored","record"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0318-Q04","202603-0318","3.18","4","options_text","Record","record","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","record"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0318-Q05","202603-0318","3.18","5","correct_order_text","Signed","signed","correct_order_text chunk matches final_sentence only when casing is ignored","signed"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0318-Q05","202603-0318","3.18","5","options_text","Signed","signed","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","signed"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0318-Q06","202603-0318","3.18","6","correct_order_text","That I","that I","correct_order_text chunk matches final_sentence only when casing is ignored","that I"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0318-Q06","202603-0318","3.18","6","options_text","That I","that I","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","that I"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0318-Q08","202603-0318","3.18","8","correct_order_text","Called me","called me","correct_order_text chunk matches final_sentence only when casing is ignored","called me"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0318-Q08","202603-0318","3.18","8","options_text","Called me","called me","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","called me"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0318-Q09","202603-0318","3.18","9","correct_order_text","It","it","correct_order_text chunk matches final_sentence only when casing is ignored","it"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0318-Q09","202603-0318","3.18","9","options_text","It","it","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","it"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0323-Q01","202603-0323","3.23","1","correct_order_text","My","my","correct_order_text chunk matches final_sentence only when casing is ignored","my"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0323-Q01","202603-0323","3.23","1","options_text","My","my","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","my"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0323-Q02","202603-0323","3.23","2","correct_order_text","Includes","includes","correct_order_text chunk matches final_sentence only when casing is ignored","includes"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0323-Q02","202603-0323","3.23","2","options_text","Includes","includes","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","includes"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0323-Q03","202603-0323","3.23","3","correct_order_text","Know","know","correct_order_text chunk matches final_sentence only when casing is ignored","know"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0323-Q03","202603-0323","3.23","3","options_text","Know","know","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","know"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0323-Q05","202603-0323","3.23","5","correct_order_text","Classes","classes","correct_order_text chunk matches final_sentence only when casing is ignored","classes"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0323-Q05","202603-0323","3.23","5","options_text","Classes","classes","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","classes"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0323-Q07","202603-0323","3.23","7","correct_order_text","To return","to return","correct_order_text chunk matches final_sentence only when casing is ignored","to return"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0323-Q07","202603-0323","3.23","7","options_text","To return","to return","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","to return"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0323-Q08","202603-0323","3.23","8","correct_order_text","Attend the event","attend the event","correct_order_text chunk matches final_sentence only when casing is ignored","attend the event"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0323-Q08","202603-0323","3.23","8","options_text","Attend the event","attend the event","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","attend the event"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0323-Q09","202603-0323","3.23","9","correct_order_text","Student interns","student interns","correct_order_text chunk matches final_sentence only when casing is ignored","student interns"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0323-Q09","202603-0323","3.23","9","options_text","Student interns","student interns","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","student interns"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0323-Q10","202603-0323","3.23","10","correct_order_text","To find out","to find out","correct_order_text chunk matches final_sentence only when casing is ignored","to find out"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0323-Q10","202603-0323","3.23","10","options_text","To find out","to find out","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","to find out"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q01","202603-0324","3.24","1","correct_order_text","Know","know","correct_order_text chunk matches final_sentence only when casing is ignored","know"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q01","202603-0324","3.24","1","options_text","Know","know","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","know"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q02","202603-0324","3.24","2","correct_order_text","That","that","correct_order_text chunk matches final_sentence only when casing is ignored","that"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q02","202603-0324","3.24","2","options_text","That","that","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","that"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q03","202603-0324","3.24","3","correct_order_text","The required","the required","correct_order_text chunk matches final_sentence only when casing is ignored","the required"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q03","202603-0324","3.24","3","options_text","The required","the required","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","the required"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q04","202603-0324","3.24","4","correct_order_text","Take","take","correct_order_text chunk matches final_sentence only when casing is ignored","take"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q04","202603-0324","3.24","4","options_text","Take","take","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","take"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q05","202603-0324","3.24","5","correct_order_text","That","that","correct_order_text chunk matches final_sentence only when casing is ignored","that"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q05","202603-0324","3.24","5","options_text","That","that","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","that"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q06","202603-0324","3.24","6","correct_order_text","Big","big","correct_order_text chunk matches final_sentence only when casing is ignored","big"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q06","202603-0324","3.24","6","options_text","Big","big","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","big"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q07","202603-0324","3.24","7","correct_order_text","That is","that is","correct_order_text chunk matches final_sentence only when casing is ignored","that is"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q07","202603-0324","3.24","7","options_text","That is","that is","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","that is"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q08","202603-0324","3.24","8","correct_order_text","Was my","was my","correct_order_text chunk matches final_sentence only when casing is ignored","was my"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q08","202603-0324","3.24","8","options_text","Was my","was my","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","was my"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q09","202603-0324","3.24","9","correct_order_text","Work","work","correct_order_text chunk matches final_sentence only when casing is ignored","work"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q09","202603-0324","3.24","9","options_text","Work","work","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","work"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q10","202603-0324","3.24","10","correct_order_text","Week","week","correct_order_text chunk matches final_sentence only when casing is ignored","week"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0324-Q10","202603-0324","3.24","10","options_text","Week","week","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","week"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q01","202603-0325","3.25","1","correct_order_text","It","it","correct_order_text chunk matches final_sentence only when casing is ignored","it"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q01","202603-0325","3.25","1","options_text","It","it","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","it"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q02","202603-0325","3.25","2","correct_order_text","All","all","correct_order_text chunk matches final_sentence only when casing is ignored","all"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q02","202603-0325","3.25","2","options_text","All","all","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","all"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q03","202603-0325","3.25","3","correct_order_text","Know if","know if","correct_order_text chunk matches final_sentence only when casing is ignored","know if"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q03","202603-0325","3.25","3","options_text","Know if","know if","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","know if"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q04","202603-0325","3.25","4","correct_order_text","Know","know","correct_order_text chunk matches final_sentence only when casing is ignored","know"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q04","202603-0325","3.25","4","options_text","Know","know","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","know"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q05","202603-0325","3.25","5","correct_order_text","Of","of","correct_order_text chunk matches final_sentence only when casing is ignored","of"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q05","202603-0325","3.25","5","options_text","Of","of","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","of"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q06","202603-0325","3.25","6","correct_order_text","The professor","the professor","correct_order_text chunk matches final_sentence only when casing is ignored","the professor"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q06","202603-0325","3.25","6","options_text","The professor","the professor","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","the professor"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q07","202603-0325","3.25","7","correct_order_text","Is","is","correct_order_text chunk matches final_sentence only when casing is ignored","is"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q07","202603-0325","3.25","7","options_text","Is","is","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","is"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q08","202603-0325","3.25","8","correct_order_text","The highest","the highest","correct_order_text chunk matches final_sentence only when casing is ignored","the highest"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q08","202603-0325","3.25","8","options_text","The highest","the highest","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","the highest"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q09","202603-0325","3.25","9","correct_order_text","We","we","correct_order_text chunk matches final_sentence only when casing is ignored","we"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0325-Q09","202603-0325","3.25","9","options_text","We","we","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","we"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q01","202603-0329","3.29","1","correct_order_text","Waiting","waiting","correct_order_text chunk matches final_sentence only when casing is ignored","waiting"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q01","202603-0329","3.29","1","options_text","Waiting","waiting","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","waiting"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q03","202603-0329","3.29","3","correct_order_text","Charger","charger","correct_order_text chunk matches final_sentence only when casing is ignored","charger"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q03","202603-0329","3.29","3","options_text","Charger","charger","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","charger"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q04","202603-0329","3.29","4","correct_order_text","Busy","busy","correct_order_text chunk matches final_sentence only when casing is ignored","busy"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q04","202603-0329","3.29","4","options_text","Busy","busy","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","busy"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q05","202603-0329","3.29","5","correct_order_text","If they","if they","correct_order_text chunk matches final_sentence only when casing is ignored","if they"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q05","202603-0329","3.29","5","options_text","If they","if they","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","if they"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q06","202603-0329","3.29","6","correct_order_text","Changed and","changed and","correct_order_text chunk matches final_sentence only when casing is ignored","changed and"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q06","202603-0329","3.29","6","options_text","Changed and","changed and","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","changed and"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q07","202603-0329","3.29","7","correct_order_text","If it","if it","correct_order_text chunk matches final_sentence only when casing is ignored","if it"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q07","202603-0329","3.29","7","options_text","If it","if it","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","if it"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q08","202603-0329","3.29","8","correct_order_text","Another","another","correct_order_text chunk matches final_sentence only when casing is ignored","another"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q08","202603-0329","3.29","8","options_text","Another","another","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","another"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q09","202603-0329","3.29","9","correct_order_text","Current","current","correct_order_text chunk matches final_sentence only when casing is ignored","current"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q09","202603-0329","3.29","9","options_text","Current","current","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","current"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q10","202603-0329","3.29","10","correct_order_text","Have","have","correct_order_text chunk matches final_sentence only when casing is ignored","have"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0329-Q10","202603-0329","3.29","10","options_text","Have","have","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","have"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0330-Q01","202603-0330","3.30","1","correct_order_text","Planning","planning","correct_order_text chunk matches final_sentence only when casing is ignored","planning"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0330-Q01","202603-0330","3.30","1","options_text","Planning","planning","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","planning"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0330-Q03","202603-0330","3.30","3","correct_order_text","You","you","correct_order_text chunk matches final_sentence only when casing is ignored","you"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0330-Q03","202603-0330","3.30","3","options_text","You","you","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","you"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0330-Q04","202603-0330","3.30","4","correct_order_text","It","it","correct_order_text chunk matches final_sentence only when casing is ignored","it"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0330-Q04","202603-0330","3.30","4","options_text","It","it","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","it"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0330-Q05","202603-0330","3.30","5","correct_order_text","You","you","correct_order_text chunk matches final_sentence only when casing is ignored","you"
