question_id,set_id,set_title,question_order,prompt,sentence_template,blank_count,options_text,correct_order_text,distractors_text,final_sentence,grammar_tags_text
202605-0510-2-Q10,202605-0510-2,5.10 - 2,10,What is your favorite place to go hiking?,______ that is ______ ______ ______ ______ ______.,6,"[""is"", ""favorite"", ""located near"", ""my"", ""the walking trail"", ""the school""]","[""the walking trail"", ""located near"", ""the school"", ""is"", ""my"", ""favorite""]",[],The walking trail that is located near the school is my favorite.,
202605-0511-1-Q01,202605-0511-1,5.11 - 1,1,I've been studying French for a few months now.,______ ______ ______ ______ ______ ______?,6,"[""do"", ""how"", ""you"", ""speaking"", ""practice"", ""it""]","[""how"", ""do"", ""you"", ""practice"", ""speaking"", ""it""]",[],How do you practice speaking it?,
202605-0511-1-Q02,202605-0511-1,5.11 - 1,2,Where did you buy those shoes for gym class?,______ ______ ______ ______ ______ ______ ______ them.,7,"[""big"", ""the store"", ""is"", ""offering"", ""that is"", ""selling"", ""discounts""]","[""the store"", ""that is"", ""offering"", ""big"", ""discounts"", ""is"", ""selling""]",[],The store that is offering big discounts is selling them.,
202605-0511-1-Q03,202605-0511-1,5.11 - 1,3,You missed the first part of the lecture this morning.,Did ______ ______ ______ ______ ______?,5,"[""the"", ""share"", ""the professor"", ""slides"", ""with the class""]","[""the professor"", ""share"", ""the"", ""slides"", ""with the class""]",[],Did the professor share the slides with the class?,
202605-0511-1-Q04,202605-0511-1,5.11 - 1,4,Are you coming to the biology seminar tomorrow?,"______, ______ have ______ ______.",4,"[""another"", ""commitment"", ""I"", ""no""]","[""no"", ""I"", ""another"", ""commitment""]",[],"No, I have another commitment.",
202605-0511-1-Q05,202605-0511-1,5.11 - 1,5,Why did you choose that science course?,It is ______ ______ ______ ______ ______ ______.,6,"[""expert in"", ""is an"", ""taught by"", ""a professor"", ""who"", ""the field""]","[""taught by"", ""a professor"", ""who"", ""is an"", ""expert in"", ""the field""]",[],It is taught by a professor who is an expert in the field.,
202605-0511-1-Q06,202605-0511-1,5.11 - 1,6,Did you see anyone in the lecture hall for the review session?,______ ______ ______ when ______ ______.,5,"[""one was"", ""no"", ""I"", ""there"", ""arrived""]","[""no"", ""one was"", ""there"", ""I"", ""arrived""]",[],No one was there when I arrived.,
202605-0511-1-Q07,202605-0511-1,5.11 - 1,7,I'm going to visit the new library on campus.,______ is ______ ______?,3,"[""where"", ""located"", ""it""]","[""where"", ""it"", ""located""]",[],Where is it located?,
202605-0511-1-Q08,202605-0511-1,5.11 - 1,8,What did Williams say about the project?,He ______ ______ ______ ______ ______ ______ ______.,7,"[""supposed"", ""is"", ""doesn't"", ""know"", ""when"", ""we"", ""it"", ""to begin""]","[""doesn't"", ""know"", ""when"", ""it"", ""is"", ""supposed"", ""to begin""]","[""we""]",He doesn't know when it is supposed to begin.,
202605-0511-1-Q09,202605-0511-1,5.11 - 1,9,Where did you put the class notes?,______ ______ in the drawer ______ ______ ______ ______ ______.,7,"[""I"", ""when"", ""textbooks"", ""where"", ""they"", ""keep"", ""are"", ""the""]","[""they"", ""are"", ""where"", ""I"", ""keep"", ""the"", ""textbooks""]","[""when""]",They are in the drawer where I keep the textbooks.,
202605-0511-1-Q10,202605-0511-1,5.11 - 1,10,Why haven't you visited the university's new art exhibit?,I've ______ ______ ______ ______ ______ ______.,6,"[""been"", ""up"", ""other"", ""tied"", ""responsibilities"", ""with""]","[""been"", ""tied"", ""up"", ""with"", ""other"", ""responsibilities""]",[],I've been tied up with other responsibilities.,
202605-0511-2-Q01,202605-0511-2,5.11 - 2,1,The university seminar on financial management was very insightful.,______ ______ ______ ______ ______?,5,"[""the slides"", ""available online"", ""know if"", ""will be"", ""do you""]","[""do you"", ""know if"", ""the slides"", ""will be"", ""available online""]",[],Do you know if the slides will be available online?,
202605-0511-2-Q02,202605-0511-2,5.11 - 2,2,Why is everyone gathering in that classroom?,They want ______ ______ ______ ______ ______ ______.,6,"[""find"", ""is about"", ""out"", ""what the"", ""to"", ""announcement""]","[""to"", ""find"", ""out"", ""what the"", ""announcement"", ""is about""]",[],They want to find out what the announcement is about.,
202605-0511-2-Q03,202605-0511-2,5.11 - 2,3,I'm planning to join the cooking class next month.,______ ______ ______ ______ yet?,4,"[""signed"", ""have"", ""up"", ""you""]","[""have"", ""you"", ""signed"", ""up""]",[],Have you signed up yet?,
202605-0511-2-Q04,202605-0511-2,5.11 - 2,4,I'm thinking about adopting a dog from the shelter near campus.,______ ______ ______ ______ ______?,5,"[""any puppies"", ""do you"", ""they have"", ""know if"", ""available""]","[""do you"", ""know if"", ""they have"", ""any puppies"", ""available""]",[],Do you know if they have any puppies available?,
202605-0511-2-Q05,202605-0511-2,5.11 - 2,5,I need to finish my essay by Friday.,______ ______ are ______ ______ ______?,5,"[""writing"", ""you"", ""about"", ""topic"", ""what""]","[""what"", ""topic"", ""you"", ""writing"", ""about""]",[],What topic are you writing about?,
202605-0511-2-Q06,202605-0511-2,5.11 - 2,6,Who did you want to work with on the geology project?,I ______ ______ ______ ______ ______.,5,"[""is available"", ""if he"", ""to work"", ""am planning"", ""with Michael""]","[""am planning"", ""to work"", ""with Michael"", ""if he"", ""is available""]",[],I am planning to work with Michael if he is available.,
202605-0511-2-Q07,202605-0511-2,5.11 - 2,7,Did you hear about the university's new resident artist?,______ ______ ______ ______ ______ ______ ______.,7,"[""the"", ""is"", ""the artist"", ""who created"", ""talented"", ""very"", ""sculptures""]","[""the artist"", ""who created"", ""the"", ""sculptures"", ""is"", ""very"", ""talented""]",[],The artist who created the sculptures is very talented.,
202605-0511-2-Q08,202605-0511-2,5.11 - 2,8,Professor Smith announced the date for the final exam.,______ ______ ______ ______ ______ ______?,6,"[""online or"", ""think"", ""to be"", ""do you"", ""in person"", ""it's going""]","[""do you"", ""think"", ""it's going"", ""to be"", ""online or"", ""in person""]",[],Do you think it's going to be online or in person?,
202605-0511-2-Q09,202605-0511-2,5.11 - 2,9,They just announced the dates for student orientation next month.,______ ______ ______ ______?,4,"[""it yet"", ""have"", ""for"", ""you registered""]","[""have"", ""you registered"", ""for"", ""it yet""]",[],Have you registered for it yet?,
202605-0511-2-Q10,202605-0511-2,5.11 - 2,10,Were you able to solve the final math problem for the algebra assignment?,______ couldn't ______ ______ ______ ______.,5,"[""correct"", ""I"", ""solution"", ""the"", ""determine""]","[""I"", ""determine"", ""the"", ""correct"", ""solution""]",[],I couldn't determine the correct solution.,
202605-0512-Q01,202605-0512,5.12,1,Did you attend the class picnic last weekend?,______ ______ ______ ______ ______ ______.,6,"[""it"", ""I"", ""make"", ""to"", ""able"", ""wasn't""]","[""I"", ""wasn't"", ""able"", ""to"", ""make"", ""it""]",[],I wasn't able to make it.,
202605-0512-Q02,202605-0512,5.12,2,I have to submit my paper as soon as possible.,______ ______ ______ ______ ______?,5,"[""all"", ""gather"", ""sources"", ""did you"", ""the necessary""]","[""did you"", ""gather"", ""all"", ""the necessary"", ""sources""]",[],Did you gather all the necessary sources?,
202605-0512-Q03,202605-0512,5.12,3,I received an email from the professor about the fundraising event.,______ ______ ______ ______ ______?,5,"[""know if"", ""be a"", ""do you"", ""there will"", ""silent auction""]","[""do you"", ""know if"", ""there will"", ""be a"", ""silent auction""]",[],Do you know if there will be a silent auction?,
202605-0512-Q04,202605-0512,5.12,4,The schedule for next week's conference was just finalized.,______ ______ ______ ______ ______ ______ the first day?,6,"[""know"", ""do you"", ""on"", ""be presenting"", ""team will"", ""if our""]","[""do you"", ""know"", ""if our"", ""team will"", ""be presenting"", ""on""]",[],Do you know if our team will be presenting on the first day?,
202605-0512-Q05,202605-0512,5.12,5,Did you find the lecture on ancient history interesting?,______ ______ ______ ______ ______ ______ for me.,6,"[""of"", ""the"", ""none"", ""topics"", ""engaging"", ""were""]","[""none"", ""of"", ""the"", ""topics"", ""were"", ""engaging""]",[],None of the topics were engaging for me.,
202605-0512-Q06,202605-0512,5.12,6,What did you think about the lecture?,I was ______ ______ ______ ______ ______.,5,"[""the professor"", ""final topic"", ""didn't cover the"", ""curious"", ""why""]","[""curious"", ""why"", ""the professor"", ""didn't cover the"", ""final topic""]",[],I was curious why the professor didn't cover the final topic.,
202605-0512-Q07,202605-0512,5.12,7,What is your favorite place to go hiking?,______ ______ ______ ______ that is ______ ______.,6,"[""is"", ""favorite"", ""located near"", ""my"", ""the walking trail"", ""the school""]","[""my"", ""favorite"", ""is"", ""the walking trail"", ""located near"", ""the school""]",[],My favorite is the walking trail that is located near the school.,
202605-0512-Q08,202605-0512,5.12,8,Why did you buy that brand of laptop?,______ ______ ______ ______ ______ ______ choice.,6,"[""the highest"", ""the one"", ""customer ratings"", ""that has"", ""best"", ""seemed like the""]","[""the one"", ""that has"", ""the highest"", ""customer ratings"", ""seemed like the"", ""best""]",[],The one that has the highest customer ratings seemed like the best choice.,
202605-0512-Q09,202605-0512,5.12,9,What did Michael say to you?,He was curious ______ ______ ______ ______ ______ ______ ______.,7,"[""we"", ""so"", ""why"", ""about"", ""late to"", ""arrived"", ""did"", ""the graduation ceremony""]","[""about"", ""why"", ""we"", ""arrived"", ""so"", ""late to"", ""the graduation ceremony""]","[""did""]",He was curious about why we arrived so late to the graduation ceremony.,
202605-0512-Q10,202605-0512,5.12,10,I'm planning to visit my family during school vacation.,______ ______ do ______ ______ ______?,5,"[""what"", ""activities"", ""have"", ""you"", ""planned""]","[""what"", ""activities"", ""you"", ""have"", ""planned""]",[],What activities do you have planned?,
202605-0513-Q01,202605-0513,5.13,1,I went to the seminar on leadership skills yesterday.,______ ______ ______ ______ ______ ______ handouts?,6,"[""the"", ""know if"", ""shared"", ""do you"", ""speaker"", ""any""]","[""do you"", ""know if"", ""the"", ""speaker"", ""shared"", ""any""]",[],Do you know if the speaker shared any handouts?,
202605-0513-Q02,202605-0513,5.13,2,Where did you get this book?,______ ______ ______ ______ ______ ______ library?,6,"[""the"", ""at"", ""have you checked"", ""available"", ""to see if"", ""it's""]","[""have you checked"", ""to see if"", ""it's"", ""available"", ""at"", ""the""]",[],Have you checked to see if it's available at the library?,
202605-0513-Q03,202605-0513,5.13,3,Which course are you taking next semester?,I'm enrolled ______ ______ ______ ______ advanced ______.,5,"[""in the"", ""mathematics"", ""one"", ""that"", ""covers""]","[""in the"", ""one"", ""that"", ""covers"", ""mathematics""]",[],I'm enrolled in the one that covers advanced mathematics.,
202605-0513-Q04,202605-0513,5.13,4,Why aren't you attending the seminar today?,______ ______ ______ ______ ______ ______ research.,6,"[""not relevant"", ""to"", ""they are"", ""discussing is"", ""my"", ""the topic""]","[""the topic"", ""they are"", ""discussing is"", ""not relevant"", ""to"", ""my""]",[],The topic they are discussing is not relevant to my research.,
202605-0513-Q05,202605-0513,5.13,5,Which college do you want to attend?,My top choice is ______ ______ ______ ______ ______ ______.,6,"[""that"", ""offers"", ""the best"", ""engineering"", ""program"", ""the one""]","[""the one"", ""that"", ""offers"", ""the best"", ""engineering"", ""program""]",[],My top choice is the one that offers the best engineering program.,
202605-0513-Q06,202605-0513,5.13,6,Why didn't you go to one of the school libraries yesterday?,______ ______ ______ ______ ______ ______ renovations.,6,"[""the library"", ""that"", ""open was"", ""closed for"", ""was supposed"", ""to be""]","[""the library"", ""that"", ""was supposed"", ""to be"", ""open was"", ""closed for""]",[],The library that was supposed to be open was closed for renovations.,
202605-0513-Q07,202605-0513,5.13,7,I really enjoyed the workshop yesterday.,Can you ______ ______ ______ ______ ______ ______?,6,"[""that"", ""scheduled"", ""if there are"", ""more"", ""tell me"", ""sessions like""]","[""tell me"", ""if there are"", ""more"", ""sessions like"", ""that"", ""scheduled""]",[],Can you tell me if there are more sessions like that scheduled?,
202605-0513-Q08,202605-0513,5.13,8,I have to finish my homework before dinner.,______ ______ ______ ______ ______ yet?,5,"[""start"", ""it"", ""you"", ""started working"", ""have"", ""on""]","[""have"", ""you"", ""started working"", ""on"", ""it""]","[""start""]",Have you started working on it yet?,
202605-0513-Q09,202605-0513,5.13,9,Is your friend coming to class?,"______, ______ has ______ ______ ______.",5,"[""an appointment"", ""she"", ""that time"", ""at"", ""no""]","[""no"", ""she"", ""an appointment"", ""at"", ""that time""]",[],"No, she has an appointment at that time.",
202605-0513-Q10,202605-0513,5.13,10,Why did Mr. Joshi want to see you after class?,He ______ ______ ______ ______ ______ ______ ______.,7,"[""planning"", ""study"", ""where"", ""next year"", ""didn't know"", ""I"", ""to study"", ""was""]","[""didn't know"", ""where"", ""I"", ""was"", ""planning"", ""to study"", ""next year""]","[""study""]",He didn't know where I was planning to study next year.,
202605-0517-Q01,202605-0517,5.17,1,The Journalism Department's workshop on effective communication skills was very helpful.,______ ______ ______ ______ ______ month?,5,"[""have you"", ""heard whether"", ""be another"", ""there will"", ""session next""]","[""have you"", ""heard whether"", ""there will"", ""be another"", ""session next""]",[],Have you heard whether there will be another session next month.,
202605-0517-Q02,202605-0517,5.17,2,I'm planning to take a photography course this semester.,______ ______ ______ ______ ______?,5,"[""what"", ""will"", ""cover"", ""topics"", ""the class""]","[""what"", ""topics"", ""will"", ""the class"", ""cover""]",[],What topics will the class cover?,
202605-0517-Q03,202605-0517,5.17,3,Did you watch the assigned documentary on wildlife conservation?,______ ______ ______ ______ ______ ______ yet.,6,"[""watch"", ""time"", ""to"", ""I haven't"", ""it"", ""had""]","[""I haven't"", ""had"", ""time"", ""to"", ""watch"", ""it""]",[],I haven't had time to watch it yet.,
202605-0517-Q04,202605-0517,5.17,4,I heard that the gallery has an exhibition of student work.,______ know ______ ______ ______ ______ ______?,6,"[""if"", ""the"", ""do you"", ""public yet"", ""it's"", ""open to""]","[""do you"", ""if"", ""it's"", ""open to"", ""the"", ""public yet""]",[],Do you know if it's open to the public yet?,
202605-0517-Q05,202605-0517,5.17,5,Did you attend the class picnic last weekend?,______ ______ ______ ______ ______ ______.,6,"[""it"", ""I"", ""make"", ""to"", ""able"", ""wasn't""]","[""I"", ""wasn't"", ""able"", ""to"", ""make"", ""it""]",[],I wasn't able to make it.,
202605-0517-Q06,202605-0517,5.17,6,Where is your favorite place to take a walk?,______ that ______ ______ ______ ______ ______.,6,"[""the park"", ""near the"", ""my"", ""favorite spot"", ""campus is"", ""is""]","[""the park"", ""is"", ""near the"", ""campus is"", ""my"", ""favorite spot""]",[],The park that is near the campus is my favorite spot.,
202605-0517-Q07,202605-0517,5.17,7,Where did you store the materials from last semester's course?,______ ______ ______ ______ ______ ______ rarely use.,6,"[""the filing cabinet"", ""that"", ""they"", ""in"", ""are"", ""we"", ""where""]","[""they"", ""are"", ""in"", ""the filing cabinet"", ""that"", ""we""]","[""where""]",They are in the filing cabinet that we rarely use.,
202605-0517-Q08,202605-0517,5.17,8,I'm considering joining the campus gym.,Have ______ ______ ______ ______ ______?,5,"[""you"", ""their"", ""checked"", ""fees"", ""membership""]","[""you"", ""checked"", ""their"", ""membership"", ""fees""]",[],Have you checked their membership fees?,
202605-0517-Q09,202605-0517,5.17,9,Why did you take the bus to campus this morning?,______ ______ ______ ______ ______ ______.,6,"[""the moment"", ""that I usually"", ""drive is"", ""shop at"", ""in the"", ""the car""]","[""the car"", ""that I usually"", ""drive is"", ""in the"", ""shop at"", ""the moment""]",[],The car that I usually drive is in the shop at the moment.,
202605-0517-Q10,202605-0517,5.17,10,Will you be attending the conference next week?,______ ______ ______ ______ ______ ______ dates.,6,"[""those"", ""will"", ""available"", ""I"", ""not"", ""am"", ""during""]","[""I"", ""am"", ""not"", ""available"", ""during"", ""those""]","[""will""]",I am not available during those dates.,
202605-0518-1-Q01,202605-0518-1,5.18 - 1,1,I'm planning to visit my family during school vacation.,______ ______ do ______ ______ ______?,5,"[""what"", ""activities"", ""have"", ""you"", ""planned""]","[""what"", ""activities"", ""you"", ""have"", ""planned""]",[],What activities do you have planned?,
202605-0518-1-Q02,202605-0518-1,5.18 - 1,2,The library will be closed for renovations next week.,Can you ______ ______ ______ ______ ______ ______?,6,"[""the month"", ""of"", ""will reopen by"", ""the end"", ""whether it"", ""tell me""]","[""tell me"", ""whether it"", ""will reopen by"", ""the end"", ""of"", ""the month""]",[],Can you tell me whether it will reopen by the end of the month?,
202605-0518-1-Q03,202605-0518-1,5.18 - 1,3,What did you discuss with the dean?,She ______ ______ ______ ______ ______ ______ ______.,7,"[""her"", ""if"", ""suggestions"", ""I"", ""for improving"", ""the curriculum"", ""asked"", ""had""]","[""asked"", ""if"", ""I"", ""had"", ""suggestions"", ""for improving"", ""the curriculum""]","[""her""]",She asked if I had suggestions for improving the curriculum.,
202605-0518-1-Q04,202605-0518-1,5.18 - 1,4,Why didn't you attend the outdoor club meeting yesterday?,______ ______ ______ ______ ______.,5,"[""the email"", ""I"", ""said it"", ""was canceled"", ""received""]","[""the email"", ""I"", ""received"", ""said it"", ""was canceled""]",[],The email I received said it was canceled.,
202605-0518-1-Q05,202605-0518-1,5.18 - 1,5,I heard that the new bakery near campus has some delicious pastries.,______ ______ ______ ______ yet?,4,"[""you"", ""have"", ""tried"", ""them""]","[""have"", ""you"", ""tried"", ""them""]",[],Have you tried them yet?,
202605-0518-1-Q06,202605-0518-1,5.18 - 1,6,I want to learn more about the English Department's literature classes.,Have ______ ______ ______ ______?,4,"[""brochure"", ""read"", ""the"", ""you""]","[""you"", ""read"", ""the"", ""brochure""]",[],Have you read the brochure?,
202605-0518-1-Q07,202605-0518-1,5.18 - 1,7,I've been trying to learn how to play the guitar.,______ you ______ ______ ______ at the university?,4,"[""any"", ""taken"", ""have"", ""lessons""]","[""have"", ""taken"", ""any"", ""lessons""]",[],Have you taken any lessons at the university?,
202605-0518-1-Q08,202605-0518-1,5.18 - 1,8,Why do you like that book?,______ ______ ______ ______ are ______ ______.,6,"[""that explore"", ""human"", ""extremely"", ""books"", ""fascinating"", ""psychology""]","[""books"", ""that explore"", ""human"", ""psychology"", ""extremely"", ""fascinating""]",[],Books that explore human psychology are extremely fascinating.,
202605-0518-1-Q09,202605-0518-1,5.18 - 1,9,Which gym do you prefer?,______ ______ ______ ______ ______ ______ favorite ______.,7,"[""equipment is"", ""campus gym"", ""that has"", ""the new"", ""the"", ""gym"", ""my""]","[""the"", ""gym"", ""that has"", ""the new"", ""equipment is"", ""my"", ""campus gym""]",[],The gym that has the new equipment is my favorite campus gym.,
202605-0518-1-Q10,202605-0518-1,5.18 - 1,10,Did you manage to complete your assignment on time?,______ ______ ______ ______ ______ ______.,6,"[""it"", ""couldn't"", ""the deadline"", ""before"", ""I"", ""finish""]","[""I"", ""couldn't"", ""finish"", ""it"", ""before"", ""the deadline""]",[],I couldn't finish it before the deadline.,
202605-0518-2-Q01,202605-0518-2,5.18 - 2,1,Did you complete the student satisfaction survey?,I have ______ ______ ______ ______ ______ ______.,6,"[""the"", ""questions"", ""say"", ""survey"", ""about"", ""nothing to""]","[""nothing to"", ""say"", ""about"", ""the"", ""survey"", ""questions""]",[],I have nothing to say about the survey questions.,
202605-0518-2-Q02,202605-0518-2,5.18 - 2,2,I was unable to finish the assignment on time.,______ ______ ______ ______ ______ extension?,5,"[""the professor"", ""ask"", ""did"", ""you"", ""for an""]","[""did"", ""you"", ""ask"", ""the professor"", ""for an""]",[],Did you ask the professor for an extension?,
202605-0518-2-Q03,202605-0518-2,5.18 - 2,3,I'm planning to host the class potluck gathering this weekend.,______ dishes ______ ______ ______?,4,"[""prepare"", ""what"", ""I"", ""should""]","[""what"", ""should"", ""I"", ""prepare""]",[],What dishes should I prepare?,
202605-0518-2-Q04,202605-0518-2,5.18 - 2,4,What did Professor Huang ask about our group project?,She asked ______ ______ ______ ______ ______ ______.,6,"[""the presentation"", ""member would"", ""had decided"", ""if we"", ""which group"", ""be giving""]","[""if we"", ""had decided"", ""which group"", ""member would"", ""be giving"", ""the presentation""]",[],She asked if we had decided which group member would be giving the presentation.,
202605-0518-2-Q05,202605-0518-2,5.18 - 2,5,The workshop on creative writing starts next Monday.,______ ______ ______ ______ speakers?,4,"[""know if"", ""it includes"", ""do you"", ""any guest""]","[""do you"", ""know if"", ""it includes"", ""any guest""]",[],Do you know if it includes any guest speakers?,
202605-0518-2-Q06,202605-0518-2,5.18 - 2,6,The annual tech conference is happening next month.,______ ______ ______ ______ ______ ______ ______?,7,"[""there"", ""know if"", ""be a"", ""do you"", ""session on"", ""artificial intelligence"", ""will""]","[""do you"", ""know if"", ""there"", ""will"", ""be a"", ""session on"", ""artificial intelligence""]",[],Do you know if there will be a session on artificial intelligence?,
202605-0518-2-Q07,202605-0518-2,5.18 - 2,7,Which seminar should I attend next week?,I'm interested in ______ ______ ______ ______.,4,"[""research techniques"", ""that focuses"", ""on advanced"", ""the one""]","[""the one"", ""that focuses"", ""on advanced"", ""research techniques""]",[],I'm interested in the one that focuses on advanced research techniques.,
202605-0518-2-Q08,202605-0518-2,5.18 - 2,8,What did the coach say about the upcoming school tournament?,______ emphasized ______ ______ ______ ______ ______.,6,"[""he"", ""to practice"", ""week"", ""it is"", ""rigorously this"", ""how crucial""]","[""he"", ""how crucial"", ""it is"", ""to practice"", ""rigorously this"", ""week""]",[],He emphasized how crucial it is to practice rigorously this week.,
202605-0518-2-Q09,202605-0518-2,5.18 - 2,9,What kind of books does he write?,______ mainly writes ______ ______ ______ ______.,5,"[""human relationships"", ""he"", ""that"", ""explore"", ""novels""]","[""he"", ""novels"", ""that"", ""explore"", ""human relationships""]",[],He mainly writes novels that explore human relationships.,
202605-0518-2-Q10,202605-0518-2,5.18 - 2,10,Where did you leave your school ID card?,It is ______ ______ ______ ______ ______ ______.,6,"[""is next"", ""to"", ""on the"", ""door"", ""table that"", ""the""]","[""on the"", ""table that"", ""is next"", ""to"", ""the"", ""door""]",[],It is on the table that is next to the door.,
202605-0519-Q01,202605-0519,5.19,1,I'm planning to attend the school conference next month.,______ ______ ______ ______ online yet?,4,"[""have"", ""completed"", ""the registration"", ""you""]","[""have"", ""you"", ""completed"", ""the registration""]",[],Have you completed the registration online yet?,
202605-0519-Q02,202605-0519,5.19,2,Why did the athletic director approach you after your soccer match?,He was ______ ______ ______ ______ ______.,5,"[""learning"", ""our victory"", ""what strategies"", ""contributed to"", ""interested in""]","[""interested in"", ""learning"", ""what strategies"", ""contributed to"", ""our victory""]",[],He was interested in learning what strategies contributed to our victory.,
202605-0519-Q03,202605-0519,5.19,3,Where should we go for lunch today after class?,How about ______ ______ ______ ______?,4,"[""serve organic"", ""the cafe"", ""where they"", ""food""]","[""the cafe"", ""where they"", ""serve organic"", ""food""]",[],How about the cafe where they serve organic food?,
202605-0519-Q04,202605-0519,5.19,4,Did you enjoy the school picnic last weekend?,______ ______ ______ ______ ______ for ______.,6,"[""of"", ""the"", ""none"", ""me"", ""were fun"", ""activities""]","[""none"", ""of"", ""the"", ""activities"", ""were fun"", ""me""]",[],None of the activities were fun for me.,
202605-0519-Q05,202605-0519,5.19,5,What did Professor Silva ask you about?,She was ______ ______ ______ ______ ______.,5,"[""making"", ""interested in"", ""progress"", ""what"", ""we were""]","[""interested in"", ""what"", ""progress"", ""we were"", ""making""]",[],She was interested in what progress we were making.,
202605-0519-Q06,202605-0519,5.19,6,Are you interested in joining any of the university clubs?,______ ______ have never been ______ ______ ______.,5,"[""interested"", ""in"", ""no"", ""I"", ""club activities""]","[""no"", ""I"", ""interested"", ""in"", ""club activities""]",[],"No, I have never been interested in club activities.",
202605-0519-Q07,202605-0519,5.19,7,I'm planning to host the class potluck gathering this weekend.,______ dishes ______ ______ ______?,4,"[""prepare"", ""what"", ""I"", ""should""]","[""what"", ""should"", ""I"", ""prepare""]",[],What dishes should I prepare?,
202605-0519-Q08,202605-0519,5.19,8,What did the head of the Sociology Department ask you?,She was ______ ______ ______ ______ ______.,5,"[""most useful"", ""interested in"", ""understanding"", ""I found"", ""which courses""]","[""interested in"", ""understanding"", ""which courses"", ""I found"", ""most useful""]",[],She was interested in understanding which courses I found most useful.,
202605-0519-Q09,202605-0519,5.19,9,What did the professor say about the group project proposal?,He wanted ______ ______ ______ ______ ______ ______.,6,"[""plan to"", ""to know"", ""how we"", ""divide the"", ""work"", ""among us""]","[""to know"", ""how we"", ""plan to"", ""divide the"", ""work"", ""among us""]",[],He wanted to know how we plan to divide the work among us.,
202605-0519-Q10,202605-0519,5.19,10,What did the professor say about the new class schedule?,______ wanted to ______ ______ ______ ______ ______.,6,"[""could attend"", ""at the"", ""new time"", ""if everyone"", ""she"", ""know""]","[""she"", ""know"", ""if everyone"", ""could attend"", ""at the"", ""new time""]",[],She wanted to know if everyone could attend at the new time.,
202605-0520-1-Q01,202605-0520-1,5.20 - 1,1,Are you excited about the workshop this weekend?,I have ______ ______ ______ ______ ______ ______.,6,"[""workshop"", ""attending"", ""the"", ""in"", ""interest"", ""no""]","[""no"", ""interest"", ""in"", ""attending"", ""the"", ""workshop""]",[],I have no interest in attending the workshop.,
202605-0520-1-Q02,202605-0520-1,5.20 - 1,2,I'm excited to start my new class on Monday.,______ ______ ______ ______ ______ yet?,5,"[""have"", ""schedule"", ""you"", ""your"", ""received""]","[""have"", ""you"", ""received"", ""your"", ""schedule""]",[],Have you received your schedule yet?,
202605-0520-1-Q03,202605-0520-1,5.20 - 1,3,I'm excited about the new restaurant opening right off campus.,______ ______ ______ ______ ______ ______ serve?,6,"[""they"", ""type"", ""cuisine"", ""will"", ""what"", ""of""]","[""what"", ""type"", ""of"", ""cuisine"", ""will"", ""they""]",[],What type of cuisine will they serve?,
202605-0520-1-Q04,202605-0520-1,5.20 - 1,4,What were you discussing with Mary?,______ asked ______ ______ ______ ______ ______.,6,"[""she"", ""attendance policy"", ""implemented"", ""will"", ""what"", ""be""]","[""she"", ""what"", ""attendance policy"", ""will"", ""be"", ""implemented""]",[],She asked what attendance policy will be implemented.,
202605-0520-1-Q05,202605-0520-1,5.20 - 1,5,The language lab new software update includes several features.,______ ______ ______ ______ ______?,5,"[""bugs"", ""the previous"", ""it resolves"", ""do you"", ""know if""]","[""do you"", ""know if"", ""it resolves"", ""the previous"", ""bugs""]",[],Do you know if it resolves the previous bugs?,
202605-0520-1-Q06,202605-0520-1,5.20 - 1,6,Our school is organizing a workshop on time management next week.,______ ______ ______ ______ ______ ______?,6,"[""be conducted"", ""do you"", ""in person"", ""know if"", ""it will"", ""online or""]","[""do you"", ""know if"", ""it will"", ""be conducted"", ""online or"", ""in person""]",[],Do you know if it will be conducted online or in person?,
202605-0520-1-Q07,202605-0520-1,5.20 - 1,7,Why didn't you attend the workshop on Tuesday?,The ______ ______ ______ ______ ______ ______ canceled.,6,"[""was"", ""supposed to"", ""take"", ""workshop"", ""that was"", ""place""]","[""workshop"", ""that was"", ""supposed to"", ""take"", ""place"", ""was""]",[],The workshop that was supposed to take place was canceled.,
202605-0520-1-Q08,202605-0520-1,5.20 - 1,8,Why aren't you using the new software to complete the class project?,______ ______ ______ ______ ______ ______ bugs.,6,"[""last month"", ""has a"", ""of"", ""they released"", ""the version"", ""lot""]","[""the version"", ""they released"", ""last month"", ""has a"", ""lot"", ""of""]",[],The version they released last month has a lot of bugs.,
202605-0520-1-Q09,202605-0520-1,5.20 - 1,9,Which on-campus gym do you prefer?,The ______ ______ ______ ______ ______ ______ ______ best.,7,"[""of classes"", ""the"", ""that"", ""offers"", ""gym"", ""a variety"", ""is""]","[""gym"", ""that"", ""offers"", ""a variety"", ""of classes"", ""is"", ""the""]",[],The gym that offers a variety of classes is the best.,
202605-0520-1-Q10,202605-0520-1,5.20 - 1,10,Which book did you choose for your presentation?,______ ______ ______ ______ ______ ______ arguments.,6,"[""year had"", ""read last"", ""the book"", ""that I"", ""compelling"", ""the most""]","[""the book"", ""that I"", ""read last"", ""year had"", ""the most"", ""compelling""]",[],The book that I read last year had the most compelling arguments.,
